"state","FIPSCODE","Category","population_log","current_adult_asthma","below_poverty","no_high_school_diploma","riverine_flooding_annualized_frequency_log"
"TX","48111","No plant",8.87905466204227,9.32367688022284,0.55607364902507,0.916217660167131,-3.46221380931013
"TX","48113","Contains FF and solar/wind ",14.7724886192918,9.47251059458998,0.558113764577897,0.677940398417923,1.40119375002957
"TX","48115","Contains solar/wind",9.41824845064762,9.36202583055804,0.763668491592884,0.890900154333523,0.459532329167914
"TX","48117","Contains solar/wind",9.82482306135245,8.85315086276843,0.666269194569157,0.877246767999134,-0.538996501304116
"TX","48119","No plant",8.58391682345914,10.1303648269411,0.639928868101029,0.62804825070159,-0.287682072451781
"TX","48121","Contains FF and solar/wind ",13.7596214558543,8.76154715183412,0.321643632177128,0.359725432499263,1.13368926686169
"TX","48123","No plant",9.89611040819708,9.28848246882965,0.549590301026383,0.71224563615072,1.39665714799049
"TX","48125","Contains solar/wind",7.40306109109009,9.1,0.6677,0.7677,-0.980829253011726
"TX","48127","Contains solar/wind",9.04864463297588,9.39976993865031,0.937044248466258,0.939501380368098,0.6720937711919
"TX","48129","Contains solar/wind",8.09437844497296,9.51330891330891,0.58027326007326,0.562553968253968,-0.470003629245736
"TX","48131","No plant",9.19258365038692,8.7397088762215,0.802874216205212,0.919825142508143,0.15415067925583
"TX","48133","No plant",9.7895346724601,9.94268398268398,0.698152972582973,0.725252554112554,0.15415067925583
"TX","48135","Contains FF and solar/wind ",12.0027684855422,8.95575464511642,0.420030947570629,0.739379756897294,1.44691898293633
"TX","48137","No plant",7.23849684089437,9,0.2554,0.8666,1.17865499634165
"TX","48139","Contains FF and solar/wind ",12.225517365648,9.38911556853977,0.340224142742896,0.556348968516917,0.847297860244347
"TX","48141","Contains FF and solar/wind ",13.6719576890987,8.47364920430592,0.676129892809785,0.710839776955601,1.19173922392798
"TX","48143","Contains solar/wind",10.6746137744127,9.36856160950813,0.417554277940861,0.647310245578865,0.255933373621071
"TX","48145","No plant",9.74466765552726,10.652816034695,0.782291531383696,0.818322973685753,0.0408219938802551
"TX","48147","Contains solar/wind",10.5057522366189,9.56273511293634,0.501084221765914,0.634610212183436,0.6720937711919
"TX","48149","Contains FF",10.1179132132306,8.96152284974456,0.373929904122052,0.497019182588005,0.916290731874155
"TX","48151","Contains solar/wind",8.20549161312024,9.07686424474187,0.588514285714286,0.650485140671948,-0.0425596147666219
"TX","48153","Contains solar/wind",8.57432938278705,9.32013600302229,0.71076078579524,0.892228031734039,-0.344840486762318
"TX","48155","Contains solar/wind",6.98378996525813,9.7,0.2654,0.84,-1.38629436111989
